
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP,Player-additional
478,Brodric Thomas,SG,24,TOT,32,399,8.0,.487,.546,.426,2.2,12.9,7.4,10.7,1.8,2.2,14.6,16.4,,-0.3,0.3,0.1,.006,,-4.7,0.3,-4.4,-0.2,thomabr01
478,Brodric Thomas,SG,24,HOU,4,24,7.2,.496,.857,1.000,4.3,13.9,8.9,22.7,2.0,3.7,28.4,24.9,,-0.1,0.0,0.0,-0.063,,-7.0,0.5,-6.5,0.0,thomabr01
478,Brodric Thomas,SG,24,CLE,28,375,8.0,.487,.525,.386,2.0,12.8,7.3,9.9,1.8,2.1,13.2,15.8,,-0.2,0.3,0.1,.010,,-4.5,0.3,-4.3,-0.2,thomabr01
479,Isaiah Thomas,PG,31,NOP,3,48,2.4,.412,.444,.074,2.3,6.8,4.5,15.1,1.0,0.0,17.7,29.7,,-0.2,0.0,-0.2,-0.179,,-7.8,-5.2,-13.1,-0.1,thomais02
480,Khyri Thomas,SG,24,HOU,5,153,21.3,.586,.409,.136,4.7,8.0,6.3,26.9,2.8,3.5,7.9,21.1,,0.4,0.1,0.5,.164,,2.5,-0.1,2.4,0.2,thomakh01
481,Matt Thomas,SG,26,TOT,45,326,9.1,.522,.630,.110,2.3,12.2,7.3,8.6,0.6,0.0,9.5,19.5,,0.0,0.2,0.2,.031,,-2.6,-2.0,-4.6,-0.2,thomama02
481,Matt Thomas,SG,26,TOR,26,192,8.2,.545,.661,.113,1.7,10.7,6.0,6.7,0.5,0.0,8.4,16.0,,0.0,0.1,0.1,.028,,-1.9,-2.0,-3.9,-0.1,thomama02
481,Matt Thomas,SG,26,UTA,19,134,10.5,.499,.600,.108,3.3,14.4,9.1,11.3,0.7,0.0,10.5,24.5,,-0.1,0.2,0.1,.034,,-3.5,-2.0,-5.5,-0.1,thomama02
482,Tristan Thompson,PF,29,BOS,54,1287,14.2,.540,.009,.368,14.5,23.5,19.0,7.2,0.9,2.4,14.1,14.8,,1.5,1.4,2.9,.107,,-1.5,-1.0,-2.5,-0.2,thomptr01
483,Sindarius Thornwell,SG,26,TOT,21,217,6.6,.414,.500,.174,1.4,7.4,4.4,13.0,2.9,0.9,12.4,11.1,,-0.2,0.2,0.0,.009,,-5.7,0.9,-4.7,-0.2,thornsi01
483,Sindarius Thornwell,SG,26,NOP,14,73,4.5,.388,.429,.095,1.5,5.9,3.7,7.0,3.3,1.3,15.5,14.9,,-0.2,0.1,-0.1,-0.057,,-6.0,0.7,-5.3,-0.1,thornsi01
483,Sindarius Thornwell,SG,26,ORL,7,144,7.7,.434,.560,.240,1.4,8.2,4.7,16.0,2.7,0.6,9.8,9.2,,0.0,0.1,0.1,.042,,-5.5,1.1,-4.4,-0.1,thornsi01
484,Matisse Thybulle,SG,23,PHI,65,1298,10.1,.508,.588,.074,2.6,7.8,5.3,6.3,3.9,4.9,11.3,9.4,,0.1,2.7,2.8,.102,,-2.6,4.5,1.9,1.3,thybuma01
485,Killian Tillie,C,22,MEM,18,182,8.5,.461,.579,.193,3.5,10.6,7.0,5.6,1.3,4.0,3.1,14.8,,0.0,0.2,0.2,.055,,-3.4,-0.3,-3.7,-0.1,tilliki02
486,Xavier Tillman Sr.,PF,22,MEM,59,1085,14.7,.605,.217,.177,7.2,18.0,12.5,9.4,1.9,2.7,12.3,14.3,,1.4,1.5,2.9,.127,,-1.3,1.1,-0.2,0.5,tillmxa01
487,Anthony Tolliver,PF,35,PHI,11,99,4.0,.433,.824,.353,3.4,7.6,5.6,2.5,1.5,1.8,13.3,9.8,,-0.1,0.1,0.1,.025,,-5.6,-1.5,-7.0,-0.1,tollian01
488,Obi Toppin,PF,22,NYK,62,683,12.7,.574,.407,.124,4.2,17.6,11.0,6.4,1.2,2.1,9.4,15.9,,0.5,1.0,1.5,.109,,-1.4,0.7,-0.7,0.2,toppiob01
489,Juan Toscano-Anderson,SG,27,GSW,53,1107,12.6,.676,.440,.148,2.8,19.5,11.3,18.1,1.7,2.1,21.5,11.0,,1.4,1.6,3.0,.130,,-1.4,2.2,0.8,0.8,toscaju01
490,Axel Toupane,SF,28,MIL,8,61,9.0,.497,.182,.636,0.0,10.0,5.2,7.6,1.5,4.4,0.0,9.7,,0.1,0.1,0.1,.097,,-4.1,1.1,-3.0,0.0,toupaax01
491,Karl-Anthony Towns,C,25,MIN,50,1689,23.1,.612,.360,.355,8.2,26.4,17.0,22.6,1.1,2.9,13.7,29.1,,3.8,1.6,5.4,.153,,4.3,0.2,4.5,2.8,townska01
492,Gary Trent Jr.,SG,22,TOT,58,1802,12.1,.534,.546,.135,1.6,7.7,4.6,6.6,1.5,0.5,4.9,20.9,,1.0,0.7,1.7,.045,,-0.5,-1.7,-2.3,-0.1,trentga02
492,Gary Trent Jr.,SG,22,POR,41,1262,12.4,.550,.582,.143,1.7,6.1,3.9,6.7,1.4,0.4,5.3,20.1,,1.2,0.3,1.5,.056,,-0.1,-1.8,-1.9,0.0,trentga02
492,Gary Trent Jr.,SG,22,TOR,17,540,11.3,.501,.475,.119,1.2,11.6,6.2,6.4,1.7,0.7,4.2,22.9,,-0.2,0.4,0.2,.019,,-1.6,-1.5,-3.1,-0.2,trentga02
493,P.J. Tucker,PF,35,TOT,52,1356,5.5,.510,.672,.158,3.9,12.3,8.0,5.7,1.4,1.3,17.4,7.2,,0.1,0.9,1.0,.034,,-4.6,0.5,-4.1,-0.7,tuckepj01
493,P.J. Tucker,PF,35,HOU,32,959,5.5,.500,.656,.176,3.5,13.3,8.2,6.1,1.4,1.7,19.0,7.7,,-0.2,0.6,0.4,.021,,-5.3,0.7,-4.6,-0.6,tuckepj01
493,P.J. Tucker,PF,35,MIL,20,397,5.7,.539,.717,.109,4.9,9.7,7.4,4.6,1.2,0.4,12.7,5.8,,0.2,0.3,0.5,.065,,-2.9,0.0,-2.9,-0.1,tuckepj01
494,Rayjon Tucker,PG,23,PHI,14,68,15.1,.645,.389,1.056,1.6,15.9,8.9,12.2,1.4,0.0,13.2,19.2,,0.1,0.1,0.2,.166,,-3.0,-0.4,-3.4,0.0,tuckera01
495,Myles Turner,C,24,IND,47,1455,15.3,.599,.477,.329,4.7,18.0,11.4,4.4,1.3,8.8,11.9,16.4,,1.1,2.2,3.3,.110,,-1.6,2.0,0.4,0.9,turnemy01
496,Jonas Valančiūnas,C,28,MEM,62,1755,24.4,.636,.077,.273,15.1,31.9,23.4,10.0,1.0,2.9,10.7,22.4,,5.1,2.6,7.8,.213,,3.2,-0.3,3.0,2.2,valanjo01
497,Denzel Valentine,SG,27,CHI,62,1036,10.1,.479,.582,.041,2.6,18.3,10.5,14.0,1.4,0.6,9.0,19.5,,-0.4,1.1,0.7,.032,,-2.2,-0.4,-2.7,-0.2,valende01
498,Jarred Vanderbilt,PF,21,MIN,64,1139,16.2,.612,.021,.432,10.8,24.7,17.5,9.3,2.7,3.5,15.9,12.3,,1.6,1.5,3.1,.132,,-1.4,1.4,-0.1,0.5,vandeja01
499,Fred VanVleet,SG,26,TOR,52,1899,16.8,.534,.547,.220,1.8,11.3,6.4,26.7,2.2,2.0,9.1,23.9,,2.4,1.8,4.3,.108,,2.2,0.2,2.5,2.2,vanvlfr01
500,Anderson Varejão,C,38,CLE,5,36,12.9,.326,.063,.563,21.3,41.4,31.1,12.2,0.0,5.0,4.8,25.4,,-0.1,0.0,0.0,-0.029,,-3.7,-3.3,-7.1,0.0,varejan01
501,Devin Vassell,SF,20,SAS,62,1056,10.6,.524,.495,.168,2.4,15.4,8.8,7.1,2.0,1.4,6.3,14.3,,0.4,1.1,1.5,.069,,-2.2,0.7,-1.5,0.1,vassede01
502,Gabe Vincent,PG,24,MIA,50,655,7.6,.498,.639,.099,1.8,7.9,4.9,15.1,1.6,0.3,12.3,19.1,,-0.4,0.5,0.2,.011,,-4.5,-0.9,-5.4,-0.6,vincega01
503,Noah Vonleh,PF,25,BRK,4,11,-19.0,.000,.667,.000,0.0,9.6,5.0,10.2,0.0,0.0,40.0,19.8,,-0.1,0.0,-0.1,-0.488,,-20.9,-5.8,-26.7,-0.1,vonleno01
504,Nikola Vučević,C,30,TOT,70,2348,22.9,.560,.315,.112,6.5,30.9,18.5,21.3,1.3,1.8,7.9,29.3,,3.3,3.0,6.3,.129,,4.9,0.4,5.3,4.4,vucevni01
504,Nikola Vučević,C,30,ORL,44,1500,23.5,.565,.317,.121,5.8,30.8,17.9,22.1,1.4,1.7,8.0,29.9,,2.1,1.8,3.9,.125,,5.5,0.4,5.9,3.0,vucevni01
504,Nikola Vučević,C,30,CHI,26,848,21.8,.550,.311,.094,7.8,31.2,19.6,20.0,1.3,2.1,7.8,28.2,,1.2,1.2,2.4,.137,,3.8,0.5,4.4,1.4,vucevni01
505,Dean Wade,PF,24,CLE,63,1212,11.3,.573,.685,.125,3.4,16.8,9.9,8.9,1.4,1.5,8.4,12.9,,1.1,0.9,2.0,.080,,-1.1,-0.1,-1.3,0.2,wadede01
506,Moritz Wagner,C,23,TOT,45,722,12.5,.580,.397,.380,3.9,17.7,10.7,9.7,1.7,2.2,13.9,18.1,,0.5,0.8,1.2,.082,,-2.7,0.2,-2.6,-0.1,wagnemo01
506,Moritz Wagner,C,23,WAS,25,375,15.4,.614,.344,.426,3.7,16.9,10.3,11.7,2.7,1.8,12.7,18.3,,0.5,0.5,1.0,.134,,-1.5,1.3,-0.1,0.2,wagnemo01
506,Moritz Wagner,C,23,BOS,9,61,-1.0,.370,.429,.143,5.4,29.4,17.3,12.4,0.0,1.5,37.7,16.9,,-0.2,0.1,-0.2,-0.146,,-10.0,-0.3,-10.3,-0.1,wagnemo01
506,Moritz Wagner,C,23,ORL,11,286,11.5,.563,.462,.355,3.9,16.1,9.8,6.3,0.7,2.9,10.8,18.2,,0.2,0.2,0.4,.063,,-2.9,-1.2,-4.0,-0.1,wagnemo01
507,Kemba Walker,PG,30,BOS,43,1369,17.7,.559,.522,.220,1.3,12.6,6.9,23.8,1.7,0.8,10.6,26.1,,2.1,1.1,3.3,.115,,2.8,-0.7,2.1,1.4,walkeke02
508,Lonnie Walker IV,SG,22,SAS,60,1522,9.8,.523,.463,.115,1.0,10.1,5.4,9.6,0.9,0.8,9.2,20.1,,-0.5,0.9,0.4,.012,,-2.3,-1.4,-3.7,-0.7,walkelo01
509,John Wall,PG,30,HOU,40,1288,15.4,.503,.343,.291,1.3,9.7,5.3,36.2,1.5,2.1,14.7,31.7,,-1.0,0.8,-0.2,-0.007,,1.2,-1.9,-0.7,0.4,walljo01
510,Brad Wanamaker,PG,31,TOT,61,1053,9.5,.489,.284,.338,1.8,8.8,5.3,22.5,1.9,1.0,17.1,16.9,,-0.2,1.0,0.9,.039,,-4.4,0.3,-4.0,-0.5,wanambr01
510,Brad Wanamaker,PG,31,GSW,39,625,8.5,.468,.353,.324,1.4,9.8,5.6,20.8,2.0,0.8,15.8,16.0,,-0.2,0.7,0.5,.036,,-4.4,0.9,-3.5,-0.2,wanambr01
510,Brad Wanamaker,PG,31,CHO,22,428,10.9,.518,.190,.357,2.5,7.5,4.9,25.0,1.9,1.2,18.9,18.1,,0.1,0.3,0.4,.044,,-4.4,-0.5,-4.8,-0.3,wanambr01
511,T.J. Warren,SF,27,IND,4,117,11.6,.560,.137,.196,1.9,11.1,6.5,6.5,0.8,0.0,6.7,21.6,,0.1,0.1,0.1,.045,,-3.6,-1.9,-5.5,-0.1,warretj01
512,P.J. Washington,PF,22,CHO,64,1954,13.4,.549,.423,.211,5.1,18.3,11.6,12.2,1.7,4.0,14.6,19.4,,0.3,2.4,2.7,.066,,-1.5,0.6,-0.9,0.6,washipj01
513,Yuta Watanabe,SF,26,TOR,50,723,12.2,.565,.500,.161,5.3,19.4,12.1,7.7,1.7,2.6,9.0,12.7,,0.7,0.8,1.5,.102,,-1.1,0.5,-0.7,0.2,watanyu01
514,Tremont Waters,PG,23,BOS,26,238,14.6,.541,.452,.202,2.3,7.5,4.9,36.4,3.1,0.4,22.8,21.4,,0.2,0.2,0.4,.080,,0.4,-0.1,0.3,0.1,watertr01
515,Paul Watson,SF,26,TOR,27,297,10.9,.649,.780,.098,1.4,15.7,8.3,8.2,1.0,1.0,9.5,13.7,,0.4,0.2,0.6,.096,,-0.8,-0.6,-1.3,0.1,watsopa01
516,Quinndary Weatherspoon,SG,24,SAS,20,121,9.6,.547,.171,.457,2.6,7.2,4.8,9.1,3.2,1.4,19.2,18.7,,-0.1,0.1,0.1,.023,,-5.8,0.7,-5.0,-0.1,weathqu01
517,Russell Westbrook,PG,32,WAS,65,2369,19.5,.509,.221,.334,4.9,28.6,16.8,48.6,1.7,0.8,18.0,30.2,,0.5,3.2,3.7,.075,,2.6,1.1,3.7,3.4,westbru01
518,Coby White,PG,20,CHI,69,2156,12.0,.540,.503,.157,1.5,13.0,7.3,21.8,0.9,0.6,13.9,22.5,,0.7,1.7,2.4,.052,,-1.2,-1.2,-2.4,-0.2,whiteco01
519,Derrick White,SG,26,SAS,36,1064,15.0,.550,.536,.252,1.3,9.6,5.4,17.4,1.2,2.9,8.2,22.4,,1.0,0.9,1.9,.085,,1.3,0.0,1.3,0.9,whitede01
520,Hassan Whiteside,C,31,SAC,36,546,19.2,.566,.004,.353,12.2,31.8,21.9,5.6,0.8,7.1,13.4,23.5,,0.3,0.6,0.9,.081,,-1.8,-0.4,-2.2,0.0,whiteha01
521,Greg Whittington,PF,27,DEN,4,12,-10.2,.000,.667,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,,-0.1,0.0,-0.1,-0.259,,-11.4,-5.7,-17.2,0.0,whittgr01
522,Andrew Wiggins,PF,25,GSW,71,2364,15.0,.568,.348,.225,3.7,11.8,7.8,10.9,1.3,2.6,9.8,23.3,,1.2,2.7,3.9,.080,,0.0,-0.4,-0.4,1.0,wiggian01
523,Grant Williams,PF,22,BOS,63,1138,7.5,.546,.522,.206,4.7,12.8,8.7,7.4,1.4,2.0,17.2,12.3,,0.1,1.0,1.1,.046,,-4.0,0.3,-3.7,-0.5,willigr01
524,Kenrich Williams,PF,26,OKC,66,1426,14.0,.599,.285,.153,6.1,14.0,10.0,16.4,1.8,1.1,14.8,15.3,,1.6,1.2,2.8,.096,,-1.2,0.5,-0.7,0.4,willike04
525,Lou Williams,PG,34,TOT,66,1423,14.0,.519,.268,.268,1.7,8.9,5.4,23.4,1.6,0.4,13.0,25.7,,0.5,1.2,1.7,.056,,-1.0,-1.5,-2.5,-0.2,willilo02
525,Lou Williams,PG,34,LAC,42,918,15.7,.529,.277,.277,1.9,8.7,5.4,23.3,2.1,0.4,12.0,26.5,,0.7,0.9,1.6,.084,,-0.5,-1.0,-1.5,0.1,willilo02
525,Lou Williams,PG,34,ATL,24,505,10.8,.498,.250,.250,1.3,9.3,5.4,23.7,0.8,0.3,14.9,24.3,,-0.2,0.2,0.0,.004,,-1.8,-2.5,-4.3,-0.3,willilo02
526,Patrick Williams,PF,19,CHI,71,1983,10.5,.562,.261,.237,3.7,14.4,9.1,6.7,1.6,2.0,14.4,14.9,,0.3,2.2,2.5,.060,,-2.8,0.4,-2.4,-0.2,willipa01
527,Robert Williams,C,23,BOS,52,985,25.7,.719,.008,.283,14.9,25.6,20.2,14.2,2.1,8.6,15.2,15.0,,3.4,1.9,5.3,.258,,2.9,3.1,6.0,2.0,williro04
528,Zion Williamson,PF,20,NOP,61,2026,27.1,.649,.033,.510,8.9,14.7,11.8,19.7,1.3,1.8,11.6,29.8,,7.1,1.6,8.7,.205,,6.1,-0.3,5.8,4.0,willizi01
529,D.J. Wilson,PF,24,TOT,35,433,11.5,.511,.518,.149,4.8,23.2,13.7,7.9,1.2,3.3,10.9,19.7,,-0.2,0.5,0.3,.032,,-2.7,-0.6,-3.3,-0.1,wilsodj01
529,D.J. Wilson,PF,24,MIL,12,105,8.4,.490,.651,.047,3.1,21.3,12.5,3.7,0.4,3.4,8.4,19.1,,-0.1,0.1,0.0,.022,,-3.7,-1.4,-5.1,-0.1,wilsodj01
529,D.J. Wilson,PF,24,HOU,23,328,12.5,.518,.472,.184,5.3,23.8,14.1,9.3,1.4,3.3,11.8,19.9,,-0.1,0.3,0.2,.036,,-2.3,-0.4,-2.7,-0.1,wilsodj01
530,Dylan Windler,SF,24,CLE,31,513,10.8,.567,.592,.208,4.3,19.5,11.7,9.4,1.8,2.1,18.4,14.8,,0.0,0.5,0.5,.045,,-2.0,0.3,-1.7,0.0,windldy01
531,Justise Winslow,SF,24,MEM,26,507,6.2,.395,.257,.167,3.7,21.1,12.3,13.3,1.4,2.1,14.1,21.9,,-1.3,0.6,-0.7,-0.066,,-6.2,0.2,-6.0,-0.5,winslju01
532,Cassius Winston,PG,22,WAS,22,98,10.8,.575,.515,.182,0.0,9.7,4.9,16.3,0.9,0.9,12.3,17.2,,0.1,0.1,0.1,.066,,-2.1,-1.1,-3.2,0.0,winstca01
533,James Wiseman,C,19,GSW,39,836,13.1,.552,.103,.234,7.1,21.5,14.4,4.9,0.6,3.8,12.9,23.8,,-0.4,1.2,0.7,.042,,-4.0,-1.0,-5.0,-0.6,wisemja01
534,Christian Wood,C,25,HOU,41,1326,20.0,.591,.322,.309,5.9,26.8,15.9,9.4,1.2,3.2,9.9,25.9,,1.4,1.4,2.8,.100,,1.7,-0.3,1.4,1.1,woodch01
535,Robert Woodard II,SF,21,SAC,13,45,12.5,.425,.300,.400,9.7,30.0,19.7,6.3,0.0,5.6,4.1,23.4,,0.0,0.0,0.0,-0.011,,-2.7,-2.6,-5.3,0.0,woodaro01
536,Delon Wright,SG-PG,28,TOT,63,1748,16.3,.562,.332,.243,4.1,13.1,8.6,23.0,2.8,1.5,12.6,16.3,,2.5,1.8,4.3,.117,,0.6,1.5,2.2,1.8,wrighde01
536,Delon Wright,SG,28,DET,36,1052,16.5,.562,.304,.307,3.9,13.6,8.7,25.7,2.7,1.6,12.6,15.8,,1.7,1.3,2.9,.134,,0.7,2.2,2.9,1.3,wrighde01
536,Delon Wright,PG,28,SAC,27,696,15.9,.563,.369,.160,4.4,12.5,8.4,18.9,3.0,1.3,12.7,17.1,,0.8,0.5,1.3,.092,,0.5,0.6,1.2,0.6,wrighde01
537,Thaddeus Young,PF,32,CHI,68,1652,20.3,.578,.068,.171,11.4,16.9,14.2,27.1,2.2,2.1,16.1,22.3,,2.8,2.2,5.1,.147,,1.9,1.4,3.3,2.2,youngth01
538,Trae Young,PG,22,ATL,63,2125,23.0,.589,.357,.491,2.0,10.5,6.3,45.5,1.2,0.5,16.2,33.0,,5.9,1.3,7.2,.163,,5.3,-1.7,3.7,3.0,youngtr01
539,Cody Zeller,C,28,CHO,48,1005,18.2,.599,.086,.367,12.6,22.9,17.7,13.2,1.3,1.7,11.9,18.3,,2.1,1.1,3.3,.156,,-0.2,-0.2,-0.5,0.4,zelleco01
540,Ivica Zubac,C,23,LAC,72,1609,19.1,.693,.010,.434,13.6,22.4,18.1,7.9,0.7,3.4,14.7,15.1,,4.8,2.1,6.9,.206,,0.6,0.4,1.0,1.2,zubaciv01
